TIMESTAMP;Batt ;T;Tmax;Tmin;RH;G;G_std;U;Ustd;Udir;Udir_std;P
11/02/16 21:30;13.47;1.167;1.5;0.914;86.7;9.99;4.305;5.136;2.721;38.54;82.8;0
11/02/16 22:00;13.39;1.074;1.46;0.792;82;0.768;0.835;4.577;2.044;57.49;68.97;0
11/02/16 22:30;13.32;1.249;1.5;0.994;72.79;0;0;4.1;2.455;334.8;95.8;0
11/02/16 23:00;13.28;1.664;2.097;1.46;67.93;0;0;6.682;2.864;313.4;42.43;0
11/02/16 23:30;13.24;1.506;1.783;1.258;70.7;0;0;10.07;3.786;301.2;22.59;0
12/02/16 00:00;13.22;1.348;1.52;1.176;73.35;0;0;14.85;3.164;303.8;19.04;0
12/02/16 00:30;13.2;1.403;1.541;1.277;74.99;0;0;9.06;4.777;311.9;37.9;0.1
12/02/16 01:00;13.19;1.486;1.642;1.338;73.43;0;0;8.85;3.217;320.4;30.77;0
12/02/16 01:30;13.18;1.528;1.702;1.42;77.09;0;0;7.064;3.498;320.4;43.58;0
12/02/16 02:00;13.17;1.475;1.601;1.379;76.01;0;0;3.803;1.721;78.9;87.7;0
12/02/16 02:30;13.16;1.312;1.52;1.035;74.79;0;0;4.234;2.305;175.1;61.83;0
12/02/16 03:00;13.15;1.205;1.42;0.975;73.75;0;0;4.108;2.186;172.6;60.44;0
12/02/16 03:30;13.14;1.04;1.196;0.823;66.36;0;0;3.398;1.648;124.1;61.52;0
12/02/16 04:00;13.14;0.951;1.258;0.711;65.08;0;0;3.211;2.188;158.3;74.9;0
12/02/16 04:30;13.13;0.964;1.277;0.702;70.29;0;0;4.183;2.222;152.3;54.57;0
12/02/16 05:00;13.13;1.062;1.42;0.752;69.49;0;0;4.954;2.157;185.4;77.75;0
12/02/16 05:30;13.12;0.974;1.156;0.762;70.17;0;0;4.703;2.169;172.7;45.91;0
12/02/16 06:00;13.12;0.97;1.217;0.762;71.52;0;0;4.79;2.222;136.6;60.2;0
12/02/16 06:30;13.12;1.063;1.277;0.852;70.51;0.052;0.122;3.788;2.114;166.4;62.87;0
12/02/16 07:00;13.11;1.078;1.439;0.852;69.93;2.38;1.276;5.258;2.634;177.1;53.31;0
12/02/16 07:30;13.11;1.119;1.46;0.894;74.11;23.27;28.21;4.269;2.4;63.5;94.8;0
12/02/16 08:00;14.2;1.474;1.702;1.035;66.12;162.9;22.09;5.251;2.204;163.3;41.55;0
12/02/16 08:30;14.43;1.55;1.783;1.277;63.66;209.7;56.3;4.854;2.633;192.3;74.41;0
12/02/16 09:00;14.4;1.648;2.128;1.348;65.82;278.9;120.2;3.197;1.853;132.2;52.12;0
12/02/16 09:30;14.36;1.931;2.33;1.702;56.52;489.8;39.07;3.172;1.881;201.1;44.47;0
12/02/16 10:00;14.33;2.228;2.683;2.006;60.96;515;124.3;3.055;1.492;175.8;51.33;0
12/02/16 10:30;14.33;2.244;2.926;1.763;69.69;408.5;214.4;3.273;1.283;151.1;42.04;0
12/02/16 11:00;14.33;2.207;2.713;1.702;66.71;433.2;250.8;2.813;1.591;148.9;65.12;0
12/02/16 11:30;14.33;2.419;2.956;2.138;67.7;351.8;226.3;2.475;1.726;160.6;62.08;0
12/02/16 12:00;14.29;3.064;3.906;2.46;59.63;697.7;323.4;2.835;1.744;109.3;82.5;0
12/02/16 12:30;14.29;3.011;3.401;2.401;60.97;377.7;157.7;2.524;1.319;34.15;76.26;0
12/02/16 13:00;14.29;3.17;3.684;2.774;64.02;290.8;58.28;2.125;1.208;129.1;50.78;0
12/02/16 13:30;14.29;3.025;3.542;2.643;63.05;285.6;29.48;3.437;1.384;134.9;47.41;0
12/02/16 14:00;14.29;3.136;3.724;2.633;66.46;325.8;84.1;3.301;2.137;105.2;68.78;0
12/02/16 14:30;14.29;3.009;3.906;2.683;62.43;432.5;132.5;3.925;2.23;142;60.87;0
12/02/16 15:00;14.29;3.418;3.825;3.058;66.39;628.1;273.9;4.15;2.108;129.4;56.43;0
12/02/16 15:30;14.27;3.683;4.17;3.34;63.11;676;266.8;6.571;3.315;231.4;58.34;0
12/02/16 16:00;14.27;3.835;4.32;3.442;65.09;688.7;263.3;4.86;2.467;149;89.3;0
12/02/16 16:30;14.25;4.036;4.361;3.603;65.4;748.9;216.1;4.576;2.956;337;90.3;0
12/02/16 17:00;14.25;3.793;4.25;2.875;75.65;686.7;224.4;9.64;4.788;328.3;40.66;0
12/02/16 17:30;14.24;1.977;2.855;1.611;84.8;429.2;183.4;15.68;3.306;300.7;20.69;0
12/02/16 18:00;14.33;1.725;2.34;1.056;91.4;130.6;65.37;15.54;2.809;296.7;14.73;0
12/02/16 18:30;14.4;1.16;1.42;1.014;92.9;115;46.71;17.35;3.27;293.4;13.7;0
12/02/16 19:00;14.43;1.078;1.5;0.894;91.8;75.6;32.77;17.51;3.79;294.9;14.45;0
12/02/16 19:30;13.54;0.615;1.116;0.327;98.4;22.6;7.81;17.63;4.205;283.8;13.51;0
12/02/16 20:00;13.51;0.327;0.368;0.286;99.3;28.66;13.52;13.17;3.311;289.6;18.26;0
12/02/16 20:30;13.48;0.305;0.346;0.266;99.7;24.48;14.61;13.31;3.685;288.9;15.57;0
12/02/16 21:00;13.41;0.057;0.307;-0.584;99.8;12.21;5.444;24.97;3.512;273.3;11.02;0.1
12/02/16 21:30;13.34;-0.377;-0.057;-0.684;99.8;3.269;2.683;22.33;4.415;297.2;15.35;0
12/02/16 22:00;13.29;-0.162;0.084;-1.544;99.8;0.159;0.249;17.2;4.675;272.9;27.86;0
12/02/16 22:30;13.26;-1.542;-1.048;-1.96;99.4;0;0;22.4;3.456;259.6;11.43;0
12/02/16 23:00;13.22;-0.693;-0.482;-1.048;99.4;0;0;20.3;2.695;270.8;11.79;0
12/02/16 23:30;13.2;-0.499;-0.442;-0.584;99.6;0;0;14.55;3.35;281;21.11;0
13/02/16 00:00;13.18;-0.889;-0.38;-1.353;99.5;0;0;18.29;4.624;264.6;22.85;0
13/02/16 00:30;13.17;-0.888;-0.735;-1.11;99.6;0;0;16.19;3.72;264.7;13.87;0
13/02/16 01:00;13.16;-0.99;-0.766;-1.14;99;0;0;21.55;3.509;269;11.37;0
13/02/16 01:30;13.15;-1.088;-0.897;-1.292;97.7;0;0;24.1;3.791;261.9;12.7;0
13/02/16 02:00;13.14;-1.434;-1.19;-1.707;96.5;0;0;21.29;3.451;256.5;11.66;0
13/02/16 02:30;13.13;-1.192;-1.018;-1.332;96.6;0;0;17.83;3.462;262.6;15.27;0
13/02/16 03:00;13.12;-1.28;-1.069;-1.434;97;0;0;17.69;3.69;264;15.45;0
13/02/16 03:30;13.12;-1.208;-0.968;-1.382;97.4;0;0;15.82;3.434;288.3;17.39;0
13/02/16 04:00;13.11;-1.156;-0.948;-1.353;98.3;0;0;17.58;3.983;270.8;17.68;0
13/02/16 04:30;13.11;-1.443;-1.272;-1.697;97.8;0;0;15.22;3.288;260.4;18.42;0
13/02/16 05:00;13.1;-1.315;-1.13;-1.413;97.6;0;0;21.44;4.604;257.1;12.22;0
13/02/16 05:30;13.1;-1.133;-1.009;-1.272;96.8;0;0;19.91;3.643;253.4;14.75;0
13/02/16 06:00;13.09;-1.216;-1.079;-1.392;97;0;0;22.54;3.781;267.3;10.99;0
13/02/16 06:30;13.09;-1.209;-1.09;-1.363;96.9;0.017;0.073;19.33;4.377;265.7;14.53;0
13/02/16 07:00;13.09;-1.319;-1.21;-1.444;95.3;1.632;1.253;25.12;3.459;270.6;10.49;0
13/02/16 07:30;13.08;-1.307;-1.13;-1.413;91.7;9.56;2.483;20.7;3.652;284.6;17.92;0
13/02/16 08:00;13.08;-1.136;-0.866;-1.372;94.6;27.89;7.012;22.62;4.37;294.6;15.98;0
13/02/16 08:30;13.92;-0.94;-0.644;-1.21;94.6;77.51;26.45;23.49;4.499;285.9;17.2;0
13/02/16 09:00;14.53;-0.553;-0.32;-0.846;95.9;99.3;29.99;21.94;4.246;270.3;15.45;0
13/02/16 09:30;14.53;-0.558;-0.26;-0.806;96;241;136.1;21.09;4.141;267.7;15.06;0
13/02/16 10:00;14.5;-0.48;-0.26;-0.584;92.3;438.1;152.7;24.53;3.892;275;12.43;0
13/02/16 10:30;14.5;-0.329;-0.016;-0.644;94.4;371.5;86.7;23.26;3.895;278;13.09;0
13/02/16 11:00;14.5;-0.044;0.084;-0.168;96.2;319.7;74.67;19.98;3.65;283.8;16.02;0
13/02/16 11:30;14.5;0.157;0.408;-0.057;94.4;404.1;121.8;17.88;3.095;281.5;15.21;0
13/02/16 12:00;14.5;0.367;0.57;0.126;96.7;381.1;136;19.81;3.869;281.4;13.96;0
13/02/16 12:30;14.5;0.317;0.469;0.064;98;403.4;112.9;15.94;3.095;280.8;15.72;0
13/02/16 13:00;14.5;0.46;0.57;0.307;99.2;462.9;172.7;17.01;3.644;273.7;17.92;0.1
13/02/16 13:30;14.46;0.618;0.752;0.408;98.2;471.9;102.7;19.42;3.14;271.2;12.15;0.1
13/02/16 14:00;14.46;0.674;0.813;0.448;98.2;396.4;54.7;20.3;3.471;276.5;12.54;0
13/02/16 14:30;14.46;0.345;0.469;0.307;100;355.8;21.69;18.46;3.398;275.6;12.81;0
13/02/16 15:00;14.46;0.323;0.346;0.297;100;340.3;24.33;19.55;3.134;274.2;10.36;0.1
13/02/16 15:30;14.46;0.324;0.346;0.286;100;256.5;36.82;20.38;2.492;272.4;9.81;0
13/02/16 16:00;14.46;0.324;0.346;0.307;100;153.5;20.07;19.57;2.997;272.6;11.28;0
13/02/16 16:30;14.46;0.344;0.368;0.317;100;134.4;5.133;15.7;3.072;289;16.59;0
13/02/16 17:00;14.46;0.341;0.368;0.307;100;119.7;5.073;13.55;3.403;303.7;21.22;0
13/02/16 17:30;14.46;0.362;0.408;0.327;100;110.7;6.963;10.62;3.193;312.4;25.67;0
13/02/16 18:00;14.46;0.389;0.418;0.368;100;107;12.76;6.086;3.123;328.2;50.97;0
13/02/16 18:30;14.46;0.382;0.408;0.346;100;96.7;10.73;6.317;3.365;327.3;46.89;0.1
13/02/16 19:00;14.46;0.369;0.408;0.327;100;96.1;12.38;5.612;3.066;314.9;60.78;0.2
13/02/16 19:30;13.67;0.365;0.408;0.327;100;75.87;21.74;7.05;3.848;318;44.15;0.2
13/02/16 20:00;13.52;0.374;0.408;0.346;100;42.29;11.11;10.52;2.981;292.2;20.91;0.3
13/02/16 20:30;13.43;0.378;0.398;0.346;100;27.36;7.269;13.47;2.886;285.3;16.78;0.6
13/02/16 21:00;13.37;0.374;0.408;0.337;100;12.6;5.289;13.4;3.137;287.1;18.01;0.4
13/02/16 21:30;13.31;0.433;0.53;0.368;100;3.203;1.875;13.13;3.245;293.2;18.6;0.6
13/02/16 22:00;13.27;0.728;1.439;0.499;100;0.323;0.371;13.7;3.152;280.3;19.02;0.7
13/02/16 22:30;13.24;2.037;2.541;1.39;97.7;0;0;14;2.895;278.1;14.99;0.4
13/02/16 23:00;13.21;2.563;2.956;2.208;95.5;0;0;11.93;2.432;272.5;17.48;0.4
13/02/16 23:30;13.19;2.38;2.826;2.016;96.5;0;0;8.01;2.905;254.6;29.99;0.3
14/02/16 00:00;13.18;2.297;2.592;1.854;95.1;0;0;7.376;2.167;236.8;27.5;0.3
14/02/16 00:30;13.15;2.367;2.814;2.148;92.6;0;0;9.95;3.969;261.8;23.7;0.3
14/02/16 01:00;13.15;2.479;2.674;2.249;95;0;0;11.24;3.379;265.8;17.17;0.1
14/02/16 01:30;13.14;2.52;2.886;2.249;95.1;0;0;11.55;3.457;276.1;18.43;0.4
14/02/16 02:00;13.13;2.402;2.532;2.249;96.1;0;0;12.21;2.971;266.8;17.46;0.2
14/02/16 02:30;13.13;2.402;2.572;2.259;96;0;0;12.23;2.499;267;16.92;0.1
14/02/16 03:00;13.12;2.555;2.774;2.33;96;0;0;13.69;2.934;277;14.92;0.2
14/02/16 03:30;13.12;2.694;2.845;2.562;96.7;0;0;12.01;2.983;269.9;16.83;0.6
14/02/16 04:00;13.12;2.797;2.976;2.643;96.8;0;0;11.56;2.844;274.7;17.81;0.5
14/02/16 04:30;13.11;2.916;3.208;2.654;95.7;0;0;12.75;3.157;274.6;15.81;0.9
14/02/16 05:00;13.11;3.422;3.976;2.896;94.8;0;0;16.18;4.532;272.5;15.96;0.7
14/02/16 05:30;13.1;3.622;3.906;3.299;96.5;0;0;18.06;3.783;269.7;13.62;0.7
14/02/16 06:00;13.1;3.646;4.018;3.401;96.7;0;0;21.67;3.707;267.4;13.19;0.6
14/02/16 06:30;13.1;3.514;3.825;3.239;94.3;0;0;19.44;3.846;266.7;15.69;0.5
14/02/16 07:00;13.09;3.307;3.542;3.128;95.7;2.087;1.875;19.95;4.163;270;16.43;0.7
14/02/16 07:30;13.09;2.912;3.32;2.612;95.2;20.41;9.14;23.1;4.38;274.5;14.85;0.4
14/02/16 08:00;13.29;3.092;3.32;2.886;92;41.8;9.15;16.23;5.682;289.5;26.09;0.3
14/02/16 08:30;14.4;2.908;3.34;2.693;94.2;73.34;7.854;18.02;5.607;289.1;27.53;0.4
14/02/16 09:00;14.4;2.644;2.845;2.502;96.6;86.4;17.98;16.88;5.672;286.6;27.65;0.5
14/02/16 09:30;14.4;2.531;2.794;2.36;94.5;93.1;17.9;13.67;6.224;292;39.54;0.2
14/02/16 10:00;14.4;2.407;2.654;2.188;94.4;108.1;17.83;13.97;6.401;310;41.54;0.3
14/02/16 10:30;14.4;2.135;2.39;1.986;93.7;122.1;13.33;15.96;5.322;305.5;32.15;0.1
14/02/16 11:00;14.4;2.066;2.228;1.804;92.3;128;13.92;15.37;5.108;315.8;26.97;0.3
14/02/16 11:30;14.43;1.656;1.976;1.4;94.8;119.9;12.34;13.9;4.764;312.7;27.94;0.3
14/02/16 12:00;14.43;1.306;1.601;0.944;94.7;103.6;12.41;15.1;5.594;305;25.26;0.3
14/02/16 12:30;14.43;1.32;1.662;1.045;88.1;119.7;19.63;15.35;3.899;316.9;22.13;0.1
14/02/16 13:00;14.43;1.675;1.906;1.42;91.9;150.6;21.23;12.1;4.765;320.2;29.94;0
14/02/16 13:30;14.43;1.517;1.783;1.166;89.6;245.6;118.6;13.68;6.041;311.5;33.6;0.1
14/02/16 14:00;14.43;1.718;1.854;1.49;93.4;302.3;78.54;11.33;5.309;316.1;36.35;0
14/02/16 14:30;14.43;1.905;2.228;1.652;88.6;255.6;92.5;13.12;4.857;320.4;32.29;0
14/02/16 15:00;14.4;2.333;2.814;1.794;84.3;287;87.5;9.72;4.38;330.6;52.88;0
14/02/16 15:30;14.4;2.81;3.058;2.492;83;398.6;101.5;8.26;4.31;345.1;68.22;0
14/02/16 16:00;14.4;2.685;2.836;2.552;84.9;505.4;123.6;10.22;5.806;353;88.8;0
14/02/16 16:30;14.4;2.107;2.784;1.753;91.2;510;119;14.43;6.173;259.6;40.39;0
14/02/16 17:00;14.4;1.858;2.178;1.541;90.9;409.2;72.13;20.43;5.772;277.3;22.22;0.3
14/02/16 17:30;14.43;1.94;2.43;1.632;93.4;256.1;47.32;25.68;5.598;278.8;15.72;0.4
14/02/16 18:00;14.43;2.169;3.461;1.5;88.2;130.7;19.27;26.93;4.683;288.3;16.32;1.2
14/02/16 18:30;14.4;3.995;4.532;3.32;85.4;203.7;32.26;26.3;6.059;293.1;18.96;2.1
14/02/16 19:00;14.4;4.341;4.937;3.442;84.8;160;40.87;24.99;6.529;285.9;16.7;0.8
14/02/16 19:30;13.77;4.387;4.684;4.008;86.2;67.69;19.54;35.22;6.085;290.4;12.44;7.4
14/02/16 20:00;13.82;4.541;4.997;4.209;85.1;58.78;16.46;35.94;5.602;287.8;14.01;4.8
14/02/16 20:30;13.7;5.091;5.542;4.594;86.3;44.76;9.29;32.28;5.402;287.3;13.9;2.3
14/02/16 21:00;13.5;5.557;5.926;4.916;88.8;14.62;5.185;36.32;6.102;288.7;12.58;4.4
14/02/16 21:30;13.41;5.49;6.047;5.067;90.1;2.896;1.543;42.76;5.871;287.3;11.73;11.5
14/02/16 22:00;13.35;5.665;6.199;5.26;88.8;0.145;0.211;45.74;5.55;281.6;9.68;11
14/02/16 22:30;13.3;5.595;6.31;5.118;88.9;0;0;46.87;5.481;284.5;9.84;12.1
14/02/16 23:00;13.26;5.715;6.128;5.057;88;0;0;45.67;5.359;285.7;9.95;12.7
14/02/16 23:30;13.23;5.958;6.4;5.532;87.4;0;0;45.3;5.61;286.3;9.86;9
15/02/16 00:00;13.21;6.275;6.572;6.007;86.1;0;0;46.69;5.641;288.2;9.84;11.4
15/02/16 00:30;13.18;6.459;6.814;6.238;85;0;0;44.46;5.493;292.5;10.52;11.9
15/02/16 01:00;13.17;6.514;6.733;6.29;84.4;0;0;44.9;5.301;292.1;10.93;9.8
15/02/16 01:30;13.16;6.728;7.157;6.41;86.1;0;0;44.54;5.031;287.4;10.4;6.1
15/02/16 02:00;13.16;6.555;6.834;6.35;85;0;0;41.91;4.896;287.2;10.19;6.7
15/02/16 02:30;13.15;7.102;7.762;6.602;81.6;0;0;38.16;5.358;286.9;11.33;4
15/02/16 03:00;13.14;7.305;7.742;6.996;84.4;0;0;39.1;5.165;287;10.43;3.9
15/02/16 03:30;13.14;7.234;7.622;6.844;82.1;0;0;35.44;5.257;293.3;12.43;5.4
15/02/16 04:00;13.14;7.221;7.602;7.016;82.8;0;0;35.83;5.014;294.5;12.43;6.7
15/02/16 04:30;13.13;7.384;7.762;7.076;82.1;0;0;37.38;4.676;293.6;11.8;4.7
15/02/16 05:00;13.12;6.59;7.682;5.2;85;0;0;34.73;5.295;292.3;15.15;7.3
15/02/16 05:30;13.12;7.259;7.642;6.714;87.6;0;0;36.03;4.692;294.2;12.79;4.9
15/02/16 06:00;13.12;7.065;7.732;5.986;88.3;0;0;36.77;5.229;287.4;11.88;2.2
15/02/16 06:30;13.11;7.003;7.318;6.694;88.3;0;0;36.28;4.548;283.5;10.68;1.8
15/02/16 07:00;13.11;7.257;7.622;6.613;85.9;0.921;0.693;36.33;4.491;283.6;10.14;1.2
15/02/16 07:30;13.11;7.47;8.52;6.996;81.2;9.45;4.311;35.5;4.007;281.4;10.39;1.1
15/02/16 08:00;13.11;7.887;8.65;6.794;86.8;26.53;6.86;34.52;3.73;278;10.05;1.5
15/02/16 08:30;13.28;8.54;9.4;7.338;86.9;63.64;19.21;33.52;4.5;278.4;10.62;2.4
15/02/16 09:00;14.18;8.79;9.52;7.864;86.1;126.7;18.35;34.38;4.371;282.7;10.88;3.4
15/02/16 09:30;14.18;9.14;9.88;7.652;85.5;141.1;12.65;34.64;4.46;288.2;10.69;2.5
15/02/16 10:00;14.15;9.39;10.08;7.843;85.5;185.8;60.82;33.29;4.772;291.2;11.64;3.4
15/02/16 10:30;14.15;9.55;10.32;8.83;83.4;236.9;73.41;31.24;4.781;292.8;11.99;3.2
15/02/16 11:00;14.12;10.11;10.67;9.69;81.4;264.3;56.54;28.82;4.809;291.8;13.88;2.3
15/02/16 11:30;14.12;10.72;11.19;10.14;82.8;359.5;98.4;23.93;4.68;302.5;16.16;1.8
15/02/16 12:00;14.12;10.42;11.23;9.72;83.3;471.8;60.8;24.27;5.174;301.3;16.38;1.4
15/02/16 12:30;14.12;9.95;10.51;9.38;84.6;543.8;167.5;25.9;4.954;305.7;14.06;2
15/02/16 13:00;14.12;9.41;9.9;9.05;85;483.5;172.8;24.62;4.919;309;15.13;2
15/02/16 13:30;14.12;9.16;10.42;8.55;77.36;341.6;149.4;23.04;5.062;309.3;16.88;2.5
15/02/16 14:00;14.08;10.61;11.65;9.24;79.59;595.6;367.7;22.37;4.967;310.6;17.12;0.3
15/02/16 14:30;14.08;9.95;10.85;9.14;72.47;467.5;278.5;18.98;5.377;310.9;18.79;0.5
15/02/16 15:00;14.09;10.71;11.03;10.46;73.59;676.8;234.6;18.91;4.956;313.3;23.78;0.1
15/02/16 15:30;14.08;10.38;11.02;9.7;74.86;342.5;120.8;20.97;6;309;19.48;0.1
15/02/16 16:00;14.08;10.12;10.57;9.73;76.12;267;66.14;16.33;5.462;313.8;24.97;0.1
15/02/16 16:30;14.12;9.76;10.14;9.24;77.71;207.3;44.68;16.68;6.122;316.2;23.31;0.2
15/02/16 17:00;14.12;9.08;9.58;8.52;75.27;186.7;43.49;17.78;4.777;320.5;24.56;0.8
15/02/16 17:30;14.12;9.26;10.02;8.71;81.1;161;56.01;19.25;5.124;330.5;21.26;0.5
15/02/16 18:00;13.55;8.15;9.17;7.4;88.1;33.43;13.43;15.13;5.898;307.9;25.65;3.2
15/02/16 18:30;13.51;7.884;8.21;7.45;84.4;34.94;6.982;16.21;5.174;314.2;25.88;2.8
15/02/16 19:00;13.4;7.396;7.994;6.976;91.7;22.24;3.834;18.22;5.511;306.7;21.12;3.7
15/02/16 19:30;13.33;6.644;7.138;6.128;93.1;18.96;2.985;20.53;6.168;292.4;20.65;4.7
15/02/16 20:00;13.29;5.741;6.209;5.32;95.6;21.75;4.277;23.07;4.845;276.5;17.39;3.2
15/02/16 20:30;13.26;5.068;5.583;4.594;93.8;16.79;5.238;18.21;4.119;284.3;19.89;2.6
15/02/16 21:00;13.22;5.059;5.643;4.038;93.4;10.46;5.333;21.82;5.324;285.3;14.82;1.1
15/02/16 21:30;13.2;3.485;4.068;2.794;95.2;3.029;1.494;20.9;4.273;262.4;17.78;1.7
15/02/16 22:00;13.19;2.502;3.058;1.986;95;0.086;0.196;16.18;4.126;280.6;16.5;1.3
15/02/16 22:30;13.17;1.598;1.966;1.217;96.3;0;0;16.01;3.23;277.1;18.74;0.7
15/02/16 23:00;13.15;0.619;1.358;0.358;99;0;0;17.14;3.291;268.8;14.52;0.1
15/02/16 23:30;13.14;0.396;0.469;0.266;99.2;0;0;13.03;3.202;279.9;20.72;0
16/02/16 00:00;13.13;-0.059;0.307;-0.35;98.3;0;0;16.44;3.239;268.4;19.21;0
16/02/16 00:30;13.13;-0.247;-0.168;-0.32;96.3;0;0;14.98;5.181;293.4;28.43;0
16/02/16 01:00;13.12;-0.315;-0.24;-0.401;98;0;0;13.8;4.227;293.7;20.32;0
16/02/16 01:30;13.11;-0.56;-0.26;-0.866;98.3;0;0;12.66;3.57;278.9;18.9;0
16/02/16 02:00;13.1;-0.811;-0.684;-0.928;98.9;0;0;16.31;3.265;269.8;16.29;0
16/02/16 02:30;13.1;-0.967;-0.624;-1.262;98.2;0;0;18.52;3.701;266.8;16.02;0
16/02/16 03:00;13.09;-1.362;-1.09;-1.616;94.7;0;0;21.25;3.941;264.4;13.56;0
16/02/16 03:30;13.09;-1.599;-1.505;-1.716;93.9;0;0;17.28;3.532;278.3;15.15;0
16/02/16 04:00;13.08;-1.593;-1.484;-1.666;88.3;0;0;16.81;3.741;290.5;16.83;0
16/02/16 04:30;13.07;-1.621;-1.474;-1.96;94;0;0;17.92;2.967;291.9;17.51;0
16/02/16 05:00;13.07;-1.905;-1.656;-2.041;94.1;0;0;15.46;3.276;286.6;19;0
16/02/16 05:30;13.06;-1.716;-1.494;-1.879;95.5;0;0;18.12;4.233;293.7;15.88;0
16/02/16 06:00;13.06;-1.984;-1.616;-2.184;96.6;0;0;17.27;3.598;285.7;19.6;0
16/02/16 06:30;13.06;-2.027;-1.738;-2.264;92.8;0;0;17.38;3.759;284.1;17.29;0
16/02/16 07:00;13.05;-2.333;-1.788;-2.548;92.7;2.116;1.882;21.5;4.739;271.6;14.29;0
16/02/16 07:30;13.05;-2.398;-2.264;-2.507;92.1;12.76;4.917;21.37;3.532;266.1;11.94;0
16/02/16 08:00;13.13;-2.495;-2.356;-2.578;92.9;26.66;3.414;22.4;3.362;273.9;13.14;0
16/02/16 08:30;13.41;-2.215;-2;-2.548;93.4;78.74;46.37;22.21;3.863;283.2;14.47;0
16/02/16 09:00;13.93;-2.75;-2.486;-2.973;90.8;83.4;39.13;16.95;4.432;266.6;16.14;0
16/02/16 09:30;14.59;-2.763;-2.548;-2.932;94.1;125.5;31.93;22.49;3.318;274.9;11.05;0
16/02/16 10:00;14.59;-2.604;-2.446;-2.851;90.8;544.6;132.4;22.18;3.285;274.4;11.52;0
16/02/16 10:30;14.6;-2.511;-2.314;-2.648;88.7;500.4;167.2;21.75;3.3;283.4;14.72;0
16/02/16 11:00;14.6;-2.345;-2.102;-2.568;90;439.2;134.4;16.13;3.37;294.7;16.4;0
16/02/16 11:30;14.57;-2.043;-1.768;-2.356;85.7;607.7;193.7;21.58;4.186;299;14.87;0
16/02/16 12:00;14.56;-2.335;-2.031;-2.669;86.8;364.9;289.4;18.18;3.151;279.7;20.01;0
16/02/16 12:30;14.57;-1.994;-1.758;-2.204;83;763.7;255.8;20.89;2.93;272.5;10.81;0
16/02/16 13:00;14.57;-2.089;-1.626;-2.518;89.1;321.9;298.3;17.39;4.282;290.9;17.45;0
16/02/16 13:30;14.57;-2.063;-1.382;-2.416;82.9;457.4;228.5;14.47;3.363;290.1;19.97;0
16/02/16 14:00;14.57;-1.959;-1.474;-2.386;95.5;226.9;175.7;14.92;3.821;291.3;15.07;0
16/02/16 14:30;14.57;-2.066;-1.738;-2.274;85.3;399.3;164.6;21.44;3.591;288.7;12.56;0
16/02/16 15:00;14.57;-2.074;-1.778;-2.366;97.1;165.5;64.58;17.05;4.054;297.1;14.06;0
16/02/16 15:30;14.57;-2.067;-1.656;-2.274;95.5;400.2;216.8;18.24;3.803;274.9;15.64;0
16/02/16 16:00;14.57;-1.814;-1.515;-2.092;93.5;272.3;91.5;13.25;3.114;285.6;21.52;0
16/02/16 16:30;14.57;-1.434;-1.048;-1.768;93.3;268.3;94.6;17.99;3.299;291;12.7;0
16/02/16 17:00;14.57;-1.916;-1.758;-2.021;95.8;113.9;33.96;17.03;3.444;289.2;15.73;0
16/02/16 17:30;14.56;-1.593;-1.413;-1.98;95.2;146.3;80.7;15.47;3.797;300.8;18.53;0
16/02/16 18:00;14.56;-1.847;-1.636;-2.041;95.6;105.1;83;13.31;3.633;287.2;21.87;0
16/02/16 18:30;14.56;-1.905;-1.677;-2.021;97.6;69.35;24.37;16.9;3.687;271.4;14.28;0
16/02/16 19:00;14.52;-1.81;-1.454;-2.082;94.6;69;34.95;16.96;4.123;285.4;17.94;0
16/02/16 19:30;14.11;-1.676;-1.515;-1.778;95.6;48.15;14.28;14.02;3.298;294.6;19.67;0
16/02/16 20:00;14.08;-1.683;-1.515;-1.879;96.7;52.2;16.21;14.46;4.166;292.7;24.07;0
16/02/16 20:30;13.7;-1.424;-1.15;-1.716;92.6;35.78;15.76;17.59;3.364;299.5;17.84;0
16/02/16 21:00;13.57;-1.435;-1.21;-1.666;97.2;5.863;3.835;15.69;4.009;301;19.94;0
16/02/16 21:30;13.49;-1.657;-1.474;-1.818;96.5;2.363;1.638;18.2;3.967;273.9;16.36;0
16/02/16 22:00;13.42;-1.566;-1.353;-1.716;96.8;0.05;0.12;17.05;3.074;289.3;15.02;0
16/02/16 22:30;13.37;-1.705;-1.505;-2.012;96.5;0;0;14.57;2.973;288.5;25.53;0
16/02/16 23:00;13.32;-1.788;-1.616;-1.97;96.2;0;0;15.37;3.215;278.2;13.97;0
16/02/16 23:30;13.28;-1.643;-1.505;-1.849;96.3;0;0;14.24;4.391;295.6;19.91;0
17/02/16 00:00;13.24;-1.526;-1.181;-1.707;93.5;0;0;16.57;3.639;284.1;13.5;0
17/02/16 00:30;13.21;-1.332;-0.968;-1.494;95.2;0;0;15.72;3.316;287.4;17.51;0
17/02/16 01:00;13.19;-1.584;-1.353;-1.798;92.6;0;0;18.47;3.122;284.8;13.56;0
17/02/16 01:30;13.16;-1.615;-1.048;-1.94;89.8;0;0;14.08;3.177;300.2;17.44;0
17/02/16 02:00;13.15;-1.077;-0.766;-1.312;89.3;0;0;14.81;3.775;302.5;18.7;0
